product_id,product_name,category,brand,price,cost,launch_date,current_inventory,reorder_level
PROD-0545,"StyleMax Clothing Model 1545",Clothing,StyleMax,125,81.25,2020-06-14,245,85
PROD-0546,"HomeComfort Home & Garden Model 1546",Home & Garden,HomeComfort,126,81.9,2021-07-15,246,86
PROD-0547,"ActiveLife Sports Model 1547",Sports,ActiveLife,127,82.55,2022-08-16,247,87
PROD-0548,"ReadMore Books Model 1548",Books,ReadMore,35,22.75,2023-09-17,248,88
PROD-0549,"GlowUp Beauty Model 1549",Beauty,GlowUp,49,31.85,2024-10-18,249,89
PROD-0550,"AutoPro Automotive Model 1550",Automotive,AutoPro,130,84.5,2020-11-19,250,90
PROD-0551,"PlayFun Toys Model 1551",Toys,PlayFun,131,85.15,2021-12-20,251,91
PROD-0552,"TechnoCore Electronics Model 1552",Electronics,TechnoCore,402,261.3,2022-01-21,252,92
PROD-0553,"StyleMax Clothing Model 1553",Clothing,StyleMax,133,86.45,2023-02-22,253,93
PROD-0554,"HomeComfort Home & Garden Model 1554",Home & Garden,HomeComfort,134,87.1,2024-03-23,254,94
PROD-0555,"ActiveLife Sports Model 1555",Sports,ActiveLife,135,87.75,2020-04-24,255,95
PROD-0556,"ReadMore Books Model 1556",Books,ReadMore,18,11.7,2021-05-25,256,96
PROD-0557,"GlowUp Beauty Model 1557",Beauty,GlowUp,57,37.05,2022-06-26,257,97
PROD-0558,"AutoPro Automotive Model 1558",Automotive,AutoPro,138,89.7,2023-07-27,258,98
PROD-0559,"PlayFun Toys Model 1559",Toys,PlayFun,139,90.35,2024-08-28,259,99
PROD-0560,"TechnoCore Electronics Model 1560",Electronics,TechnoCore,410,266.5,2020-09-01,260,20
PROD-0561,"StyleMax Clothing Model 1561",Clothing,StyleMax,141,91.65,2021-10-02,261,21
PROD-0562,"HomeComfort Home & Garden Model 1562",Home & Garden,HomeComfort,142,92.3,2022-11-03,262,22
PROD-0563,"ActiveLife Sports Model 1563",Sports,ActiveLife,143,92.95,2023-12-04,263,23
PROD-0564,"ReadMore Books Model 1564",Books,ReadMore,26,16.9,2024-01-05,264,24
PROD-0565,"GlowUp Beauty Model 1565",Beauty,GlowUp,65,42.25,2020-02-06,265,25
PROD-0566,"AutoPro Automotive Model 1566",Automotive,AutoPro,146,94.9,2021-03-07,266,26
PROD-0567,"PlayFun Toys Model 1567",Toys,PlayFun,147,95.55,2022-04-08,267,27
PROD-0568,"TechnoCore Electronics Model 1568",Electronics,TechnoCore,418,271.7,2023-05-09,268,28
PROD-0569,"StyleMax Clothing Model 1569",Clothing,StyleMax,149,96.85,2024-06-10,269,29
PROD-0570,"HomeComfort Home & Garden Model 1570",Home & Garden,HomeComfort,150,97.5,2020-07-11,270,30
PROD-0571,"ActiveLife Sports Model 1571",Sports,ActiveLife,151,98.15,2021-08-12,271,31
PROD-0572,"ReadMore Books Model 1572",Books,ReadMore,34,22.1,2022-09-13,272,32
PROD-0573,"GlowUp Beauty Model 1573",Beauty,GlowUp,73,47.45,2023-10-14,273,33
PROD-0574,"AutoPro Automotive Model 1574",Automotive,AutoPro,154,100.1,2024-11-15,274,34
PROD-0575,"PlayFun Toys Model 1575",Toys,PlayFun,155,100.75,2020-12-16,275,35
PROD-0576,"TechnoCore Electronics Model 1576",Electronics,TechnoCore,426,276.9,2021-01-17,276,36
PROD-0577,"StyleMax Clothing Model 1577",Clothing,StyleMax,157,102.05,2022-02-18,277,37
PROD-0578,"HomeComfort Home & Garden Model 1578",Home & Garden,HomeComfort,158,102.7,2023-03-19,278,38
PROD-0579,"ActiveLife Sports Model 1579",Sports,ActiveLife,159,103.35,2024-04-20,279,39
PROD-0580,"ReadMore Books Model 1580",Books,ReadMore,17,11.05,2020-05-21,280,40
PROD-0581,"GlowUp Beauty Model 1581",Beauty,GlowUp,81,52.65,2021-06-22,281,41
PROD-0582,"AutoPro Automotive Model 1582",Automotive,AutoPro,162,105.3,2022-07-23,282,42
PROD-0583,"PlayFun Toys Model 1583",Toys,PlayFun,163,105.95,2023-08-24,283,43
PROD-0584,"TechnoCore Electronics Model 1584",Electronics,TechnoCore,434,282.1,2024-09-25,284,44
PROD-0585,"StyleMax Clothing Model 1585",Clothing,StyleMax,165,107.25,2020-10-26,285,45
PROD-0586,"HomeComfort Home & Garden Model 1586",Home & Garden,HomeComfort,166,107.9,2021-11-27,286,46
PROD-0587,"ActiveLife Sports Model 1587",Sports,ActiveLife,167,108.55,2022-12-28,287,47
PROD-0588,"ReadMore Books Model 1588",Books,ReadMore,25,16.25,2023-01-01,288,48
PROD-0589,"GlowUp Beauty Model 1589",Beauty,GlowUp,89,57.85,2024-02-02,289,49
PROD-0590,"AutoPro Automotive Model 1590",Automotive,AutoPro,170,110.5,2020-03-03,290,50
PROD-0591,"PlayFun Toys Model 1591",Toys,PlayFun,171,111.15,2021-04-04,291,51
PROD-0592,"TechnoCore Electronics Model 1592",Electronics,TechnoCore,442,287.3,2022-05-05,292,52
PROD-0593,"StyleMax Clothing Model 1593",Clothing,StyleMax,173,112.45,2023-06-06,293,53
PROD-0594,"HomeComfort Home & Garden Model 1594",Home & Garden,HomeComfort,174,113.1,2024-07-07,294,54
PROD-0595,"ActiveLife Sports Model 1595",Sports,ActiveLife,175,113.75,2020-08-08,295,55
PROD-0596,"ReadMore Books Model 1596",Books,ReadMore,33,21.45,2021-09-09,296,56
PROD-0597,"GlowUp Beauty Model 1597",Beauty,GlowUp,97,63.05,2022-10-10,297,57
PROD-0598,"AutoPro Automotive Model 1598",Automotive,AutoPro,178,115.7,2023-11-11,298,58
PROD-0599,"PlayFun Toys Model 1599",Toys,PlayFun,179,116.35,2024-12-12,299,59
PROD-0600,"TechnoCore Electronics Model 1600",Electronics,TechnoCore,150,97.5,2020-01-13,300,60
PROD-0601,"StyleMax Clothing Model 1601",Clothing,StyleMax,31,20.15,2021-02-14,301,61
PROD-0602,"HomeComfort Home & Garden Model 1602",Home & Garden,HomeComfort,32,20.8,2022-03-15,302,62
PROD-0603,"ActiveLife Sports Model 1603",Sports,ActiveLife,33,21.45,2023-04-16,303,63
PROD-0604,"ReadMore Books Model 1604",Books,ReadMore,16,10.4,2024-05-17,304,64
PROD-0605,"GlowUp Beauty Model 1605",Beauty,GlowUp,30,19.5,2020-06-18,305,65
PROD-0606,"AutoPro Automotive Model 1606",Automotive,AutoPro,36,23.4,2021-07-19,306,66
PROD-0607,"PlayFun Toys Model 1607",Toys,PlayFun,37,24.05,2022-08-20,307,67
PROD-0608,"TechnoCore Electronics Model 1608",Electronics,TechnoCore,158,102.7,2023-09-21,308,68
PROD-0609,"StyleMax Clothing Model 1609",Clothing,StyleMax,39,25.35,2024-10-22,309,69
PROD-0610,"HomeComfort Home & Garden Model 1610",Home & Garden,HomeComfort,40,26,2020-11-23,310,70
PROD-0611,"ActiveLife Sports Model 1611",Sports,ActiveLife,41,26.65,2021-12-24,311,71
PROD-0612,"ReadMore Books Model 1612",Books,ReadMore,24,15.6,2022-01-25,312,72
PROD-0613,"GlowUp Beauty Model 1613",Beauty,GlowUp,38,24.7,2023-02-26,313,73
PROD-0614,"AutoPro Automotive Model 1614",Automotive,AutoPro,44,28.6,2024-03-27,314,74
PROD-0615,"PlayFun Toys Model 1615",Toys,PlayFun,45,29.25,2020-04-28,315,75
PROD-0616,"TechnoCore Electronics Model 1616",Electronics,TechnoCore,166,107.9,2021-05-01,316,76
PROD-0617,"StyleMax Clothing Model 1617",Clothing,StyleMax,47,30.55,2022-06-02,317,77
PROD-0618,"HomeComfort Home & Garden Model 1618",Home & Garden,HomeComfort,48,31.2,2023-07-03,318,78
PROD-0619,"ActiveLife Sports Model 1619",Sports,ActiveLife,49,31.85,2024-08-04,319,79
PROD-0620,"ReadMore Books Model 1620",Books,ReadMore,32,20.8,2020-09-05,320,80
PROD-0621,"GlowUp Beauty Model 1621",Beauty,GlowUp,46,29.9,2021-10-06,321,81
PROD-0622,"AutoPro Automotive Model 1622",Automotive,AutoPro,52,33.8,2022-11-07,322,82
PROD-0623,"PlayFun Toys Model 1623",Toys,PlayFun,53,34.45,2023-12-08,323,83
PROD-0624,"TechnoCore Electronics Model 1624",Electronics,TechnoCore,174,113.1,2024-01-09,324,84
PROD-0625,"StyleMax Clothing Model 1625",Clothing,StyleMax,55,35.75,2020-02-10,325,85
PROD-0626,"HomeComfort Home & Garden Model 1626",Home & Garden,HomeComfort,56,36.4,2021-03-11,326,86
PROD-0627,"ActiveLife Sports Model 1627",Sports,ActiveLife,57,37.05,2022-04-12,327,87
PROD-0628,"ReadMore Books Model 1628",Books,ReadMore,15,9.75,2023-05-13,328,88
PROD-0629,"GlowUp Beauty Model 1629",Beauty,GlowUp,54,35.1,2024-06-14,329,89
PROD-0630,"AutoPro Automotive Model 1630",Automotive,AutoPro,60,39,2020-07-15,330,90
PROD-0631,"PlayFun Toys Model 1631",Toys,PlayFun,61,39.65,2021-08-16,331,91
PROD-0632,"TechnoCore Electronics Model 1632",Electronics,TechnoCore,182,118.3,2022-09-17,332,92
PROD-0633,"StyleMax Clothing Model 1633",Clothing,StyleMax,63,40.95,2023-10-18,333,93
PROD-0634,"HomeComfort Home & Garden Model 1634",Home & Garden,HomeComfort,64,41.6,2024-11-19,334,94
PROD-0635,"ActiveLife Sports Model 1635",Sports,ActiveLife,65,42.25,2020-12-20,335,95
PROD-0636,"ReadMore Books Model 1636",Books,ReadMore,23,14.95,2021-01-21,336,96
PROD-0637,"GlowUp Beauty Model 1637",Beauty,GlowUp,62,40.3,2022-02-22,337,97
PROD-0638,"AutoPro Automotive Model 1638",Automotive,AutoPro,68,44.2,2023-03-23,338,98
PROD-0639,"PlayFun Toys Model 1639",Toys,PlayFun,69,44.85,2024-04-24,339,99
PROD-0640,"TechnoCore Electronics Model 1640",Electronics,TechnoCore,190,123.5,2020-05-25,340,20
PROD-0641,"StyleMax Clothing Model 1641",Clothing,StyleMax,71,46.15,2021-06-26,341,21
PROD-0642,"HomeComfort Home & Garden Model 1642",Home & Garden,HomeComfort,72,46.8,2022-07-27,342,22
PROD-0643,"ActiveLife Sports Model 1643",Sports,ActiveLife,73,47.45,2023-08-28,343,23
PROD-0644,"ReadMore Books Model 1644",Books,ReadMore,31,20.15,2024-09-01,344,24
PROD-0645,"GlowUp Beauty Model 1645",Beauty,GlowUp,70,45.5,2020-10-02,345,25
PROD-0646,"AutoPro Automotive Model 1646",Automotive,AutoPro,76,49.4,2021-11-03,346,26
PROD-0647,"PlayFun Toys Model 1647",Toys,PlayFun,77,50.05,2022-12-04,347,27
PROD-0648,"TechnoCore Electronics Model 1648",Electronics,TechnoCore,198,128.7,2023-01-05,348,28
PROD-0649,"StyleMax Clothing Model 1649",Clothing,StyleMax,79,51.35,2024-02-06,349,29
PROD-0650,"HomeComfort Home & Garden Model 1650",Home & Garden,HomeComfort,80,52,2020-03-07,350,30
PROD-0651,"ActiveLife Sports Model 1651",Sports,ActiveLife,81,52.65,2021-04-08,351,31
PROD-0652,"ReadMore Books Model 1652",Books,ReadMore,14,9.1,2022-05-09,352,32
PROD-0653,"GlowUp Beauty Model 1653",Beauty,GlowUp,78,50.7,2023-06-10,353,33
PROD-0654,"AutoPro Automotive Model 1654",Automotive,AutoPro,84,54.6,2024-07-11,354,34
PROD-0655,"PlayFun Toys Model 1655",Toys,PlayFun,85,55.25,2020-08-12,355,35
PROD-0656,"TechnoCore Electronics Model 1656",Electronics,TechnoCore,206,133.9,2021-09-13,356,36
PROD-0657,"StyleMax Clothing Model 1657",Clothing,StyleMax,87,56.55,2022-10-14,357,37
PROD-0658,"HomeComfort Home & Garden Model 1658",Home & Garden,HomeComfort,88,57.2,2023-11-15,358,38
PROD-0659,"ActiveLife Sports Model 1659",Sports,ActiveLife,89,57.85,2024-12-16,359,39
PROD-0660,"ReadMore Books Model 1660",Books,ReadMore,22,14.3,2020-01-17,360,40
PROD-0661,"GlowUp Beauty Model 1661",Beauty,GlowUp,86,55.9,2021-02-18,361,41
PROD-0662,"AutoPro Automotive Model 1662",Automotive,AutoPro,92,59.8,2022-03-19,362,42
PROD-0663,"PlayFun Toys Model 1663",Toys,PlayFun,93,60.45,2023-04-20,363,43
PROD-0664,"TechnoCore Electronics Model 1664",Electronics,TechnoCore,214,139.1,2024-05-21,364,44
PROD-0665,"StyleMax Clothing Model 1665",Clothing,StyleMax,95,61.75,2020-06-22,365,45
PROD-0666,"HomeComfort Home & Garden Model 1666",Home & Garden,HomeComfort,96,62.4,2021-07-23,366,46
PROD-0667,"ActiveLife Sports Model 1667",Sports,ActiveLife,97,63.05,2022-08-24,367,47
PROD-0668,"ReadMore Books Model 1668",Books,ReadMore,30,19.5,2023-09-25,368,48
PROD-0669,"GlowUp Beauty Model 1669",Beauty,GlowUp,94,61.1,2024-10-26,369,49
PROD-0670,"AutoPro Automotive Model 1670",Automotive,AutoPro,100,65,2020-11-27,370,50
PROD-0671,"PlayFun Toys Model 1671",Toys,PlayFun,101,65.65,2021-12-28,371,51
PROD-0672,"TechnoCore Electronics Model 1672",Electronics,TechnoCore,222,144.3,2022-01-01,372,52
PROD-0673,"StyleMax Clothing Model 1673",Clothing,StyleMax,103,66.95,2023-02-02,373,53
PROD-0674,"HomeComfort Home & Garden Model 1674",Home & Garden,HomeComfort,104,67.6,2024-03-03,374,54
PROD-0675,"ActiveLife Sports Model 1675",Sports,ActiveLife,105,68.25,2020-04-04,375,55
PROD-0676,"ReadMore Books Model 1676",Books,ReadMore,13,8.45,2021-05-05,376,56
PROD-0677,"GlowUp Beauty Model 1677",Beauty,GlowUp,27,17.55,2022-06-06,377,57
PROD-0678,"AutoPro Automotive Model 1678",Automotive,AutoPro,108,70.2,2023-07-07,378,58
PROD-0679,"PlayFun Toys Model 1679",Toys,PlayFun,109,70.85,2024-08-08,379,59
PROD-0680,"TechnoCore Electronics Model 1680",Electronics,TechnoCore,230,149.5,2020-09-09,380,60
PROD-0681,"StyleMax Clothing Model 1681",Clothing,StyleMax,111,72.15,2021-10-10,381,61
PROD-0682,"HomeComfort Home & Garden Model 1682",Home & Garden,HomeComfort,112,72.8,2022-11-11,382,62
PROD-0683,"ActiveLife Sports Model 1683",Sports,ActiveLife,113,73.45,2023-12-12,383,63
PROD-0684,"ReadMore Books Model 1684",Books,ReadMore,21,13.65,2024-01-13,384,64
PROD-0685,"GlowUp Beauty Model 1685",Beauty,GlowUp,35,22.75,2020-02-14,385,65
PROD-0686,"AutoPro Automotive Model 1686",Automotive,AutoPro,116,75.4,2021-03-15,386,66
PROD-0687,"PlayFun Toys Model 1687",Toys,PlayFun,117,76.05,2022-04-16,387,67
PROD-0688,"TechnoCore Electronics Model 1688",Electronics,TechnoCore,238,154.7,2023-05-17,388,68
PROD-0689,"StyleMax Clothing Model 1689",Clothing,StyleMax,119,77.35,2024-06-18,389,69
PROD-0690,"HomeComfort Home & Garden Model 1690",Home & Garden,HomeComfort,120,78,2020-07-19,390,70
PROD-0691,"ActiveLife Sports Model 1691",Sports,ActiveLife,121,78.65,2021-08-20,391,71
PROD-0692,"ReadMore Books Model 1692",Books,ReadMore,29,18.85,2022-09-21,392,72
PROD-0693,"GlowUp Beauty Model 1693",Beauty,GlowUp,43,27.95,2023-10-22,393,73
PROD-0694,"AutoPro Automotive Model 1694",Automotive,AutoPro,124,80.6,2024-11-23,394,74
PROD-0695,"PlayFun Toys Model 1695",Toys,PlayFun,125,81.25,2020-12-24,395,75
PROD-0696,"TechnoCore Electronics Model 1696",Electronics,TechnoCore,246,159.9,2021-01-25,396,76
PROD-0697,"StyleMax Clothing Model 1697",Clothing,StyleMax,127,82.55,2022-02-26,397,77
PROD-0698,"HomeComfort Home & Garden Model 1698",Home & Garden,HomeComfort,128,83.2,2023-03-27,398,78
PROD-0699,"ActiveLife Sports Model 1699",Sports,ActiveLife,129,83.85,2024-04-28,399,79
PROD-0700,"ReadMore Books Model 1700",Books,ReadMore,12,7.8,2020-05-01,400,80
PROD-0701,"GlowUp Beauty Model 1701",Beauty,GlowUp,51,33.15,2021-06-02,401,81
PROD-0702,"AutoPro Automotive Model 1702",Automotive,AutoPro,132,85.8,2022-07-03,402,82
PROD-0703,"PlayFun Toys Model 1703",Toys,PlayFun,133,86.45,2023-08-04,403,83
PROD-0704,"TechnoCore Electronics Model 1704",Electronics,TechnoCore,254,165.1,2024-09-05,404,84
PROD-0705,"StyleMax Clothing Model 1705",Clothing,StyleMax,135,87.75,2020-10-06,405,85
PROD-0706,"HomeComfort Home & Garden Model 1706",Home & Garden,HomeComfort,136,88.4,2021-11-07,406,86
PROD-0707,"ActiveLife Sports Model 1707",Sports,ActiveLife,137,89.05,2022-12-08,407,87
PROD-0708,"ReadMore Books Model 1708",Books,ReadMore,20,13,2023-01-09,408,88
PROD-0709,"GlowUp Beauty Model 1709",Beauty,GlowUp,59,38.35,2024-02-10,409,89
PROD-0710,"AutoPro Automotive Model 1710",Automotive,AutoPro,140,91,2020-03-11,410,90
PROD-0711,"PlayFun Toys Model 1711",Toys,PlayFun,141,91.65,2021-04-12,411,91
PROD-0712,"TechnoCore Electronics Model 1712",Electronics,TechnoCore,262,170.3,2022-05-13,412,92
PROD-0713,"StyleMax Clothing Model 1713",Clothing,StyleMax,143,92.95,2023-06-14,413,93
PROD-0714,"HomeComfort Home & Garden Model 1714",Home & Garden,HomeComfort,144,93.6,2024-07-15,414,94
PROD-0715,"ActiveLife Sports Model 1715",Sports,ActiveLife,145,94.25,2020-08-16,415,95
PROD-0716,"ReadMore Books Model 1716",Books,ReadMore,28,18.2,2021-09-17,416,96
PROD-0717,"GlowUp Beauty Model 1717",Beauty,GlowUp,67,43.55,2022-10-18,417,97
PROD-0718,"AutoPro Automotive Model 1718",Automotive,AutoPro,148,96.2,2023-11-19,418,98
PROD-0719,"PlayFun Toys Model 1719",Toys,PlayFun,149,96.85,2024-12-20,419,99
PROD-0720,"TechnoCore Electronics Model 1720",Electronics,TechnoCore,270,175.5,2020-01-21,420,20
PROD-0721,"StyleMax Clothing Model 1721",Clothing,StyleMax,151,98.15,2021-02-22,421,21
PROD-0722,"HomeComfort Home & Garden Model 1722",Home & Garden,HomeComfort,152,98.8,2022-03-23,422,22
PROD-0723,"ActiveLife Sports Model 1723",Sports,ActiveLife,153,99.45,2023-04-24,423,23
PROD-0724,"ReadMore Books Model 1724",Books,ReadMore,36,23.4,2024-05-25,424,24
PROD-0725,"GlowUp Beauty Model 1725",Beauty,GlowUp,75,48.75,2020-06-26,425,25
PROD-0726,"AutoPro Automotive Model 1726",Automotive,AutoPro,156,101.4,2021-07-27,426,26
PROD-0727,"PlayFun Toys Model 1727",Toys,PlayFun,157,102.05,2022-08-28,427,27
PROD-0728,"TechnoCore Electronics Model 1728",Electronics,TechnoCore,278,180.7,2023-09-01,428,28
PROD-0729,"StyleMax Clothing Model 1729",Clothing,StyleMax,159,103.35,2024-10-02,429,29
PROD-0730,"HomeComfort Home & Garden Model 1730",Home & Garden,HomeComfort,160,104,2020-11-03,430,30
PROD-0731,"ActiveLife Sports Model 1731",Sports,ActiveLife,161,104.65,2021-12-04,431,31
PROD-0732,"ReadMore Books Model 1732",Books,ReadMore,19,12.35,2022-01-05,432,32
PROD-0733,"GlowUp Beauty Model 1733",Beauty,GlowUp,83,53.95,2023-02-06,433,33
PROD-0734,"AutoPro Automotive Model 1734",Automotive,AutoPro,164,106.6,2024-03-07,434,34
PROD-0735,"PlayFun Toys Model 1735",Toys,PlayFun,165,107.25,2020-04-08,435,35
PROD-0736,"TechnoCore Electronics Model 1736",Electronics,TechnoCore,286,185.9,2021-05-09,436,36
PROD-0737,"StyleMax Clothing Model 1737",Clothing,StyleMax,167,108.55,2022-06-10,437,37
PROD-0738,"HomeComfort Home & Garden Model 1738",Home & Garden,HomeComfort,168,109.2,2023-07-11,438,38
PROD-0739,"ActiveLife Sports Model 1739",Sports,ActiveLife,169,109.85,2024-08-12,439,39
PROD-0740,"ReadMore Books Model 1740",Books,ReadMore,27,17.55,2020-09-13,440,40
PROD-0741,"GlowUp Beauty Model 1741",Beauty,GlowUp,91,59.15,2021-10-14,441,41
PROD-0742,"AutoPro Automotive Model 1742",Automotive,AutoPro,172,111.8,2022-11-15,442,42
PROD-0743,"PlayFun Toys Model 1743",Toys,PlayFun,173,112.45,2023-12-16,443,43
PROD-0744,"TechnoCore Electronics Model 1744",Electronics,TechnoCore,294,191.1,2024-01-17,444,44
PROD-0745,"StyleMax Clothing Model 1745",Clothing,StyleMax,175,113.75,2020-02-18,445,45
PROD-0746,"HomeComfort Home & Garden Model 1746",Home & Garden,HomeComfort,176,114.4,2021-03-19,446,46
PROD-0747,"ActiveLife Sports Model 1747",Sports,ActiveLife,177,115.05,2022-04-20,447,47
PROD-0748,"ReadMore Books Model 1748",Books,ReadMore,35,22.75,2023-05-21,448,48
PROD-0749,"GlowUp Beauty Model 1749",Beauty,GlowUp,99,64.35,2024-06-22,449,49
PROD-0750,"AutoPro Automotive Model 1750",Automotive,AutoPro,30,19.5,2020-07-23,450,50
PROD-0751,"PlayFun Toys Model 1751",Toys,PlayFun,31,20.15,2021-08-24,451,51
PROD-0752,"TechnoCore Electronics Model 1752",Electronics,TechnoCore,302,196.3,2022-09-25,452,52
PROD-0753,"StyleMax Clothing Model 1753",Clothing,StyleMax,33,21.45,2023-10-26,453,53
PROD-0754,"HomeComfort Home & Garden Model 1754",Home & Garden,HomeComfort,34,22.1,2024-11-27,454,54
PROD-0755,"ActiveLife Sports Model 1755",Sports,ActiveLife,35,22.75,2020-12-28,455,55
PROD-0756,"ReadMore Books Model 1756",Books,ReadMore,18,11.7,2021-01-01,456,56
PROD-0757,"GlowUp Beauty Model 1757",Beauty,GlowUp,32,20.8,2022-02-02,457,57
PROD-0758,"AutoPro Automotive Model 1758",Automotive,AutoPro,38,24.7,2023-03-03,458,58
PROD-0759,"PlayFun Toys Model 1759",Toys,PlayFun,39,25.35,2024-04-04,459,59
PROD-0760,"TechnoCore Electronics Model 1760",Electronics,TechnoCore,310,201.5,2020-05-05,460,60
PROD-0761,"StyleMax Clothing Model 1761",Clothing,StyleMax,41,26.65,2021-06-06,461,61
PROD-0762,"HomeComfort Home & Garden Model 1762",Home & Garden,HomeComfort,42,27.3,2022-07-07,462,62
PROD-0763,"ActiveLife Sports Model 1763",Sports,ActiveLife,43,27.95,2023-08-08,463,63
PROD-0764,"ReadMore Books Model 1764",Books,ReadMore,26,16.9,2024-09-09,464,64
PROD-0765,"GlowUp Beauty Model 1765",Beauty,GlowUp,40,26,2020-10-10,465,65
PROD-0766,"AutoPro Automotive Model 1766",Automotive,AutoPro,46,29.9,2021-11-11,466,66
PROD-0767,"PlayFun Toys Model 1767",Toys,PlayFun,47,30.55,2022-12-12,467,67
PROD-0768,"TechnoCore Electronics Model 1768",Electronics,TechnoCore,318,206.7,2023-01-13,468,68
PROD-0769,"StyleMax Clothing Model 1769",Clothing,StyleMax,49,31.85,2024-02-14,469,69
PROD-0770,"HomeComfort Home & Garden Model 1770",Home & Garden,HomeComfort,50,32.5,2020-03-15,470,70
PROD-0771,"ActiveLife Sports Model 1771",Sports,ActiveLife,51,33.15,2021-04-16,471,71
PROD-0772,"ReadMore Books Model 1772",Books,ReadMore,34,22.1,2022-05-17,472,72
PROD-0773,"GlowUp Beauty Model 1773",Beauty,GlowUp,48,31.2,2023-06-18,473,73
PROD-0774,"AutoPro Automotive Model 1774",Automotive,AutoPro,54,35.1,2024-07-19,474,74
PROD-0775,"PlayFun Toys Model 1775",Toys,PlayFun,55,35.75,2020-08-20,475,75
PROD-0776,"TechnoCore Electronics Model 1776",Electronics,TechnoCore,326,211.9,2021-09-21,476,76
PROD-0777,"StyleMax Clothing Model 1777",Clothing,StyleMax,57,37.05,2022-10-22,477,77
PROD-0778,"HomeComfort Home & Garden Model 1778",Home & Garden,HomeComfort,58,37.7,2023-11-23,478,78
PROD-0779,"ActiveLife Sports Model 1779",Sports,ActiveLife,59,38.35,2024-12-24,479,79
PROD-0780,"ReadMore Books Model 1780",Books,ReadMore,17,11.05,2020-01-25,480,80
PROD-0781,"GlowUp Beauty Model 1781",Beauty,GlowUp,56,36.4,2021-02-26,481,81
PROD-0782,"AutoPro Automotive Model 1782",Automotive,AutoPro,62,40.3,2022-03-27,482,82
PROD-0783,"PlayFun Toys Model 1783",Toys,PlayFun,63,40.95,2023-04-28,483,83
PROD-0784,"TechnoCore Electronics Model 1784",Electronics,TechnoCore,334,217.1,2024-05-01,484,84
PROD-0785,"StyleMax Clothing Model 1785",Clothing,StyleMax,65,42.25,2020-06-02,485,85
PROD-0786,"HomeComfort Home & Garden Model 1786",Home & Garden,HomeComfort,66,42.9,2021-07-03,486,86
PROD-0787,"ActiveLife Sports Model 1787",Sports,ActiveLife,67,43.55,2022-08-04,487,87
PROD-0788,"ReadMore Books Model 1788",Books,ReadMore,25,16.25,2023-09-05,488,88
PROD-0789,"GlowUp Beauty Model 1789",Beauty,GlowUp,64,41.6,2024-10-06,489,89
PROD-0790,"AutoPro Automotive Model 1790",Automotive,AutoPro,70,45.5,2020-11-07,490,90
PROD-0791,"PlayFun Toys Model 1791",Toys,PlayFun,71,46.15,2021-12-08,491,91
PROD-0792,"TechnoCore Electronics Model 1792",Electronics,TechnoCore,342,222.3,2022-01-09,492,92
PROD-0793,"StyleMax Clothing Model 1793",Clothing,StyleMax,73,47.45,2023-02-10,493,93
PROD-0794,"HomeComfort Home & Garden Model 1794",Home & Garden,HomeComfort,74,48.1,2024-03-11,494,94
PROD-0795,"ActiveLife Sports Model 1795",Sports,ActiveLife,75,48.75,2020-04-12,495,95
PROD-0796,"ReadMore Books Model 1796",Books,ReadMore,33,21.45,2021-05-13,496,96
PROD-0797,"GlowUp Beauty Model 1797",Beauty,GlowUp,72,46.8,2022-06-14,497,97
PROD-0798,"AutoPro Automotive Model 1798",Automotive,AutoPro,78,50.7,2023-07-15,498,98
PROD-0799,"PlayFun Toys Model 1799",Toys,PlayFun,79,51.35,2024-08-16,499,99
PROD-0800,"TechnoCore Electronics Model 1800",Electronics,TechnoCore,350,227.5,2020-09-17,100,20
PROD-0801,"StyleMax Clothing Model 1801",Clothing,StyleMax,81,52.65,2021-10-18,101,21
PROD-0802,"HomeComfort Home & Garden Model 1802",Home & Garden,HomeComfort,82,53.3,2022-11-19,102,22
PROD-0803,"ActiveLife Sports Model 1803",Sports,ActiveLife,83,53.95,2023-12-20,103,23
PROD-0804,"ReadMore Books Model 1804",Books,ReadMore,16,10.4,2024-01-21,104,24
PROD-0805,"GlowUp Beauty Model 1805",Beauty,GlowUp,80,52,2020-02-22,105,25
PROD-0806,"AutoPro Automotive Model 1806",Automotive,AutoPro,86,55.9,2021-03-23,106,26
PROD-0807,"PlayFun Toys Model 1807",Toys,PlayFun,87,56.55,2022-04-24,107,27
PROD-0808,"TechnoCore Electronics Model 1808",Electronics,TechnoCore,358,232.7,2023-05-25,108,28
PROD-0809,"StyleMax Clothing Model 1809",Clothing,StyleMax,89,57.85,2024-06-26,109,29
PROD-0810,"HomeComfort Home & Garden Model 1810",Home & Garden,HomeComfort,90,58.5,2020-07-27,110,30
PROD-0811,"ActiveLife Sports Model 1811",Sports,ActiveLife,91,59.15,2021-08-28,111,31
PROD-0812,"ReadMore Books Model 1812",Books,ReadMore,24,15.6,2022-09-01,112,32
PROD-0813,"GlowUp Beauty Model 1813",Beauty,GlowUp,88,57.2,2023-10-02,113,33
PROD-0814,"AutoPro Automotive Model 1814",Automotive,AutoPro,94,61.1,2024-11-03,114,34
PROD-0815,"PlayFun Toys Model 1815",Toys,PlayFun,95,61.75,2020-12-04,115,35
PROD-0816,"TechnoCore Electronics Model 1816",Electronics,TechnoCore,366,237.9,2021-01-05,116,36
